date,timestamp,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Heating Degree Data,Date,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,% Estimated
10/06/2016 00:00,1465509600,496648.5433,19704.7194,83008.56449,13815.91658,228579.7701,,10/06/2016,0,0,0,0,0,0,0,0.1,0.6,1.1,1.6,2.1,2.6,0
11/06/2016 00:00,1465596000,400150.6945,14095.43842,45904.39571,12226.72499,196293.4272,,11/06/2016,0,0,0,0,0,0,0,0.1,0.6,1.1,1.6,2.1,2.6,0
12/06/2016 00:00,1465682400,425982.9095,19177.08266,65207.10617,12845.44188,192191.6797,,12/06/2016,0,0,0,0,0,0,0,0.1,0.6,1.1,1.6,2.1,2.6,0
13/06/2016 00:00,1465768800,500600.5843,31187.09971,87499.75811,13062.14982,220168.9893,,13/06/2016,0,0,0,0,0,0,0,0.1,0.6,1.1,1.6,2.1,2.6,0
14/06/2016 00:00,1465855200,516775.1627,38347.88394,91274.8733,13021.32079,209283.341,,14/06/2016,0,0,0,0,0,0,0.1,0.2,0.7,1.2,1.7,2.2,2.7,0
15/06/2016 00:00,1465941600,514367.2966,27380.57757,86111.57099,12823.45701,231305.8932,,15/06/2016,0,0,0,0,0,0,0,0.1,0.3,0.5,0.7,0.9,1.2,0
16/06/2016 00:00,1466028000,515571.2297,24641.89168,92022.35867,12949.08481,226142.5909,,16/06/2016,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.4,0
17/06/2016 00:00,1466114400,496674.7157,34365.48289,70062.62038,13319.6868,217681.559,,17/06/2016,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0
18/06/2016 00:00,1466200800,373454.7884,15609.25333,15339.15358,12917.67786,206174.0532,,18/06/2016,0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.5,0
19/06/2016 00:00,1466287200,388660.9859,16074.07617,14384.38235,12823.45701,197562.2679,,19/06/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/06/2016 00:00,1466373600,464220.8691,19434.61964,57901.84998,13134.3858,220954.163,,20/06/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/06/2016 00:00,1466460000,475527.3705,24246.16413,63127.96619,13206.62178,213988.1019,,21/06/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/06/2016 00:00,1466546400,499475.1686,21375.56905,61312.64457,12908.25577,245702.8383,,22/06/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/06/2016 00:00,1466632800,542869.1023,18040.15113,91789.94725,12569.06073,266619.8659,,23/06/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/06/2016 00:00,1466719200,556609.6422,22631.84698,84070.11935,13420.18903,278359.7832,,24/06/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2016 00:00,1466805600,421455.0744,25891.88822,17418.29356,12785.76867,224999.378,,25/06/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/06/2016 00:00,1466892000,430144.3301,38555.1698,24673.29863,12974.21036,203799.6879,,26/06/2016,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0
27/06/2016 00:00,1466978400,494397.712,30464.7399,60232.24555,13395.06347,233196.5915,,27/06/2016,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0
28/06/2016 00:00,1467064800,501673.655,30552.67936,59321.44405,13633.75628,233680.2585,,28/06/2016,0,0,0,0,0,0,0,0,0.1,0.2,0.4,0.6,1,0
29/06/2016 00:00,1467151200,497590.7517,39114.21348,55213.4152,12955.3662,224233.0485,,29/06/2016,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.4,0
30/06/2016 00:00,1467237600,502144.7592,28360.47436,78178.17584,13071.5719,222430.2896,,30/06/2016,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0
01/07/2016 00:00,1467324000,480709.517,26538.87136,61570.18155,13718.55504,227373.7433,,01/07/2016,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0
02/07/2016 00:00,1467410400,378951.0043,23900.6877,20854.21371,12148.20762,183774.6176,,02/07/2016,0,0,0,0,0,0,0,0.1,0.3,0.5,0.7,1,1.3,0
03/07/2016 00:00,1467496800,384106.9783,15043.92826,22418.27973,13275.71707,196500.7131,,03/07/2016,0,0,0,0,0,0.1,0.1,0.4,0.7,1.1,1.4,1.9,2.3,0
04/07/2016 00:00,1467583200,471287.4325,16406.98982,63894.29573,13033.88357,225684.0495,,04/07/2016,0,0,0,0.1,0.1,0.2,0.3,0.6,0.9,1.2,1.5,2,2.4,0
05/07/2016 00:00,1467669600,483745.522,23599.18099,57361.65047,13426.47042,232857.3965,,05/07/2016,0,0,0,0,0,0,0.1,0.2,0.3,0.5,0.7,1.1,1.4,0
06/07/2016 00:00,1467756000,481442.3458,30439.61434,60973.44953,13084.13468,215778.298,,06/07/2016,0,0,0,0,0,0,0.3,0.5,0.9,1.2,1.7,2.1,2.6,0
07/07/2016 00:00,1467842400,482777.1411,17562.76552,69001.06553,12569.06073,223045.8658,,07/07/2016,0,0,0,0,0,0.1,0.1,0.2,0.4,0.8,1.3,1.8,2.3,0
08/07/2016 00:00,1467928800,459352.7921,21947.17551,58655.61674,13329.10888,212549.6637,,08/07/2016,0,0,0,0,0,0,0,0,0,0.1,0.3,0.4,0.6,0
09/07/2016 00:00,1468015200,359949.8006,21004.96706,15025.08409,12333.50862,189515.8077,,09/07/2016,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0
10/07/2016 00:00,1468101600,413106.0607,51639.30448,15496.18832,13545.81682,198705.4808,,10/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/07/2016 00:00,1468188000,467701.8059,20502.45588,72719.64821,13602.34933,225300.8847,,11/07/2016,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
12/07/2016 00:00,1468274400,452443.2635,16287.64342,59516.16713,12547.07587,219760.699,,12/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
13/07/2016 00:00,1468360800,440456.2782,18837.88762,61614.15128,13602.34933,204961.7449,,13/07/2016,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.6,0
14/07/2016 00:00,1468447200,467832.6682,23341.64402,60590.28476,12487.40266,205897.672,,14/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
15/07/2016 00:00,1468533600,484399.8334,37575.27301,64132.98853,13077.85329,200282.1096,,15/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
16/07/2016 00:00,1468620000,395439.6522,22349.18445,25194.65397,12930.24064,187675.3606,,16/07/2016,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0.6,0
17/07/2016 00:00,1468706400,383164.7699,20433.3606,23649.43211,12270.69472,188554.7551,,17/07/2016,0,0,0,0,0,0,0,0,0.1,0.4,0.7,1.1,1.5,0
18/07/2016 00:00,1468792800,460059.4484,27744.89817,65125.4481,12999.33592,206155.209,,18/07/2016,0,0,0,0,0,0,0,0,0.1,0.3,0.6,0.9,1.4,0
19/07/2016 00:00,1468879200,464325.5589,19428.33825,65803.83819,13281.99846,219679.0409,,19/07/2016,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.4,0
20/07/2016 00:00,1468965600,488561.2541,17996.18141,67587.75285,12145.06693,238253.1102,,20/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/07/2016 00:00,1469052000,475370.3358,15885.63448,67053.83473,12613.03046,232348.6039,,21/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/07/2016 00:00,1469138400,459588.3442,18555.22509,57757.37802,12635.01532,231374.9885,,22/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/07/2016 00:00,1469224800,386017.5677,15263.7769,17606.73525,12412.02599,223441.5934,,23/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/07/2016 00:00,1469311200,408709.0879,16714.77791,17989.90002,12185.89596,227581.0291,,24/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/07/2016 00:00,1469397600,498218.8907,18234.87421,67914.38512,12408.88529,260068.3765,,25/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/07/2016 00:00,1469484000,463880.6272,19528.84049,57116.67627,11664.54062,229716.7016,,26/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/07/2016 00:00,1469570400,457049.6159,45182.0359,44547.61554,13253.7322,205250.6889,,27/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/07/2016 00:00,1469656800,471758.5367,31381.82279,51004.88412,12700.96991,224496.8668,,28/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/07/2016 00:00,1469743200,464953.6979,24717.26835,34340.35733,12682.12574,238246.8288,,29/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/2016 00:00,1469829600,375103.6532,22656.97254,16815.28015,13445.31459,201865.0198,,30/07/2016,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
31/07/2016 00:00,1469916000,394654.4785,31501.1692,16507.49205,13684.0074,192857.5071,,31/07/2016,0,0,0,0,0,0,0,0,0,0.1,0.3,0.5,0.8,0
01/08/2016 00:00,1470002400,465110.7326,18278.84394,49742.3248,12160.7704,215401.4146,,01/08/2016,0,0,0,0,0,0,0,0,0.3,0.6,1.1,1.6,2.1,0
02/08/2016 00:00,1470088800,457180.4782,17487.38884,49453.38088,12242.42847,221770.7437,,02/08/2016,0,0,0,0,0,0,0,0,0.2,0.4,0.7,0.9,1.4,0
03/08/2016 00:00,1470175200,464220.8691,28938.36221,53749.85141,12289.53889,214182.825,,03/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
04/08/2016 00:00,1470261600,477202.4078,20144.41667,54428.24149,12955.3662,231412.6768,,04/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
05/08/2016 00:00,1470348000,470109.6719,17418.29356,59729.73438,12635.01532,231575.993,,05/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2016 00:00,1470434400,412922.8535,28058.96766,29805.19399,13109.26024,191073.5924,,06/08/2016,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0
07/08/2016 00:00,1470520800,405777.7727,22669.53532,37971.00056,12619.31185,192153.9914,,07/08/2016,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.8,0
08/08/2016 00:00,1470607200,483928.7292,20822.80676,65665.64761,12336.64931,236318.4422,,08/08/2016,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0
09/08/2016 00:00,1470693600,472831.6074,19924.56803,84145.49602,11991.17288,211695.3947,,09/08/2016,0,0,0,0,0.2,0.6,0.9,1.2,1.6,1.9,2.2,2.6,2.9,0
10/08/2016 00:00,1470780000,456918.7536,25910.73239,67016.14639,13071.5719,211946.6503,,10/08/2016,0,0,0,0,0.3,0.8,1.3,1.8,2.3,2.8,3.3,3.8,4.3,0
11/08/2016 00:00,1470866400,455845.6829,26494.90163,62694.5503,12484.26197,203353.7092,,11/08/2016,0,0,0,0,0.3,0.8,1.3,1.8,2.3,2.8,3.3,3.8,4.3,0
12/08/2016 00:00,1470952800,462414.9696,26212.23909,56589.03954,12408.88529,214107.4483,,12/08/2016,0,0,0,0,0.3,0.8,1.3,1.8,2.3,2.8,3.3,3.8,4.3,0
13/08/2016 00:00,1471039200,395099.4103,21997.42663,16765.02903,12267.55403,200527.0838,,13/08/2016,0,0,0,0,0.3,0.8,1.3,1.8,2.3,2.8,3.3,3.8,4.3,0
14/08/2016 00:00,1471125600,419832.3821,56193.31199,16180.85979,12477.98058,202135.1196,,14/08/2016,0,0,0,0,0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.6,1.8,0
15/08/2016 00:00,1471212000,485263.5245,42870.4845,62550.07834,13734.25851,217348.6454,,15/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
16/08/2016 00:00,1471298400,471235.0876,22053.95913,66507.35383,12324.08653,220376.2752,,16/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
17/08/2016 00:00,1471384800,457991.8243,18825.32484,65891.77764,12807.75354,230715.4426,,17/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
18/08/2016 00:00,1471471200,461813.0031,32726.04018,67380.46699,12559.63865,221004.4142,,18/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
19/08/2016 00:00,1471557600,449695.1555,20803.96259,58492.30061,12396.32251,228152.6356,,19/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
20/08/2016 00:00,1471644000,387378.5355,34447.14095,28146.90711,12506.24683,200583.6163,,20/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1
21/08/2016 00:00,1471730400,415435.4093,44522.48998,26702.18749,12704.11061,207719.275,,21/08/2016,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0
22/08/2016 00:00,1471816800,480159.8954,32682.07046,62537.51556,12955.3662,230596.0962,,22/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/08/2016 00:00,1471903200,462650.5217,31394.38557,61978.47188,13272.57637,218158.9446,,23/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/2016 00:00,1471989600,469036.6012,21193.40875,62374.19943,12675.84435,229993.0828,,24/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/08/2016 00:00,1472076000,470921.0181,19553.96604,61865.40686,12418.30738,249050.819,,25/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/08/2016 00:00,1472162400,494790.2988,24422.04304,64220.92799,12258.13194,244722.9416,,26/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/08/2016 00:00,1472248800,411378.6785,22751.19339,24522.54527,13124.96372,214609.9595,,27/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/08/2016 00:00,1472335200,435483.5114,23749.93434,23335.36263,12980.49175,206475.5599,,28/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/08/2016 00:00,1472421600,517900.5783,47870.47068,61720.9349,12989.91384,223630.035,,29/08/2016,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.9,0
30/08/2016 00:00,1472508000,505913.593,37292.61047,63052.58951,12961.64758,225099.8802,,30/08/2016,0,0,0,0,0,0,0,0,0,0,0.4,0.9,1.4,0
31/08/2016 00:00,1472594400,488273.357,34591.61291,57129.23905,13008.75801,234251.865,,31/08/2016,0,0,0,0,0,0,0,0,0,0,0.4,0.9,1.4,0
01/09/2016 00:00,1472680800,484975.6275,27110.47782,69038.75387,12251.85055,222304.6618,,01/09/2016,0,0,0,0,0,0,0,0,0,0,0.4,0.9,1.4,0
02/09/2016 00:00,1472767200,496020.4043,33479.80694,68781.21689,13090.41607,222135.0643,,02/09/2016,0,0,0,0,0,0,0,0,0,0,0.4,0.9,1.4,0
03/09/2016 00:00,1472853600,410488.815,30200.92154,28297.66047,13096.69746,193410.2693,,03/09/2016,0,0,0,0,0,0,0,0,0,0,0.4,0.9,1.4,0
04/09/2016 00:00,1472940000,392639.1993,37066.48045,26180.83215,12430.87016,186218.0782,,04/09/2016,0,0,0,0,0,0,0,0,0,0,0.4,0.9,1.4,0
05/09/2016 00:00,1473026400,510860.1874,26947.16169,79377.92126,13222.32526,231444.0838,,05/09/2016,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.8,0
06/09/2016 00:00,1473112800,517429.4741,25314.00037,99999.72355,12635.01532,230859.9146,,06/09/2016,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.2,0
07/09/2016 00:00,1473199200,488037.8049,22675.81671,70960.85911,12151.34832,231607.3999,,07/09/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/09/2016 00:00,1473285600,546114.4869,28775.04608,98825.10368,12010.01705,246349.8215,,08/09/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2016 00:00,1473372000,515257.1602,36080.30227,100797.46,12704.11061,224584.8063,,09/09/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/09/2016 00:00,1473458400,426741.9107,22870.53979,58429.48671,12258.13194,206111.2393,,10/09/2016,11.9,12.3,12.6,13,13.3,13.6,14,14.3,14.7,15,15.3,15.7,16,0
11/09/2016 00:00,1473544800,442864.1442,33008.70272,62901.83616,12908.25577,207530.8333,,11/09/2016,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,0
12/09/2016 00:00,1473631200,528866.8378,26432.08773,88065.08318,12493.68405,256268.1358,,12/09/2016,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,0
13/09/2016 00:00,1473717600,556557.2973,28875.54831,86978.40277,12675.84435,266450.2684,,13/09/2016,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,0
14/09/2016 00:00,1473804000,556190.8829,25433.34678,96896.71706,13630.61558,253743.0171,,14/09/2016,7.2,7.4,7.6,7.8,8,8.2,8.5,8.7,8.9,9.1,9.3,9.5,9.7,0
15/09/2016 00:00,1473890400,492303.9154,22883.10257,60929.4798,12119.94137,235734.2729,,15/09/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/09/2016 00:00,1473976800,520570.1689,28316.50463,93027.38102,12914.53716,225721.7378,,16/09/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/09/2016 00:00,1474063200,434096.3711,25389.37705,65433.2362,11896.95204,199484.3732,,17/09/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/09/2016 00:00,1474149600,427474.7395,27129.32199,51834.02756,13228.60665,193278.3602,,18/09/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/09/2016 00:00,1474236000,508452.3214,47688.31038,67631.72258,12390.04112,217794.624,,19/09/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/2016 00:00,1474322400,521721.757,26413.24356,91959.54477,12644.43741,233874.9816,,20/09/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/2016 00:00,1474408800,496753.2331,24516.26388,99227.11262,11988.03219,220307.1799,,21/09/2016,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0
22/09/2016 00:00,1474495200,517246.2669,24604.20334,109880.3495,12638.15602,216978.0434,,22/09/2016,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,0.5,1,0
23/09/2016 00:00,1474581600,513425.0882,31275.03917,100935.6506,13819.05727,212354.9406,,23/09/2016,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
24/09/2016 00:00,1474668000,429908.778,25778.82321,53850.35364,13935.26298,199383.8709,,24/09/2016,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
25/09/2016 00:00,1474754400,419753.8647,26193.39493,51124.23053,14302.72428,198385.13,,25/09/2016,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
26/09/2016 00:00,1474840800,528448.0785,32525.03571,102374.0888,14572.82404,218944.1184,,26/09/2016,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
27/09/2016 00:00,1474927200,536954.127,34660.7082,93297.48077,13988.6548,238341.0497,,27/09/2016,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
28/09/2016 00:00,1475013600,550197.3902,36896.88292,102411.7772,13504.98779,230696.5984,,28/09/2016,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
29/09/2016 00:00,1475100000,556635.8146,62958.36867,95602.75078,13709.13296,216023.2722,,29/09/2016,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0
30/09/2016 00:00,1475186400,581761.3733,73303.81745,104271.0685,13084.13468,228516.9562,,30/09/2016,0,0,0,0,0.2,0.4,0.6,0.8,1.1,1.3,1.6,1.9,2.4,0
01/10/2016 00:00,1475272800,437394.1007,54842.81321,44566.45971,14070.31286,190885.1507,,01/10/2016,0,0.1,0.4,0.8,1.3,1.8,2.3,2.8,3.3,3.8,4.3,4.8,5.3,0
02/10/2016 00:00,1475359200,422449.6278,44063.94854,40464.71226,13614.91211,192179.117,,02/10/2016,0,0.2,0.7,1.2,1.7,2.2,2.7,3.2,3.7,4.2,4.7,5.2,5.7,0
03/10/2016 00:00,1475445600,554123.2588,38900.64623,96984.65651,13925.8409,237373.7156,,03/10/2016,0,0.1,0.3,0.5,0.8,1.3,1.8,2.3,2.8,3.3,3.8,4.3,4.8,0
04/10/2016 00:00,1475532000,518659.5796,26702.18749,96029.88528,13743.6806,219358.6901,,04/10/2016,0.1,0.2,0.3,0.6,1,1.5,2,2.5,3,3.5,4,4.5,5,0
05/10/2016 00:00,1475618400,529207.0797,38165.72364,95345.21381,13552.09821,219189.0925,,05/10/2016,0.8,1.1,1.4,1.9,2.4,2.9,3.4,3.9,4.4,4.9,5.4,5.9,6.4,0
06/10/2016 00:00,1475704800,629055.003,63096.55924,124980.8103,13662.02253,232895.0848,,06/10/2016,1.2,1.7,2.2,2.7,3.2,3.7,4.2,4.7,5.2,5.7,6.2,6.7,7.2,0
07/10/2016 00:00,1475791200,555405.7091,39497.37825,123611.4673,13658.88184,224013.1998,,07/10/2016,0.9,1.4,1.9,2.4,2.9,3.4,3.9,4.4,4.9,5.4,5.9,6.4,6.9,0
08/10/2016 00:00,1475877600,478641.8929,45332.78925,78222.14557,14557.12056,200219.2957,,08/10/2016,1.3,1.8,2.3,2.8,3.3,3.8,4.3,4.8,5.3,5.8,6.3,6.8,7.3,2
09/10/2016 00:00,1475964000,501987.7245,69949.55537,69503.5767,13121.82302,209484.3455,,09/10/2016,2.1,2.6,3.1,3.6,4.1,4.6,5.1,5.6,6.1,6.6,7.1,7.6,8.1,29
10/10/2016 00:00,1476050400,601286.0262,63781.23071,116802.4409,13263.15429,241971.6929,,10/10/2016,2.1,2.6,3.1,3.6,4.1,4.6,5.1,5.6,6.1,6.6,7.1,7.6,8.1,0
11/10/2016 00:00,1476136800,575767.8807,54277.48814,92581.40235,12795.19076,229635.0436,,11/10/2016,2.1,2.6,3.1,3.6,4.1,4.6,5.1,5.6,6.1,6.6,7.1,7.6,8.1,0
12/10/2016 00:00,1476223200,571658.8049,37826.5286,96186.92002,12886.27091,234974.2248,,12/10/2016,2.8,3.3,3.8,4.3,4.8,5.3,5.8,6.3,6.8,7.3,7.8,8.3,8.8,0
13/10/2016 00:00,1476309600,576422.1921,61450.83515,89616.58643,11664.54062,229176.5021,,13/10/2016,2.1,2.6,3.1,3.6,4.1,4.6,5.1,5.6,6.1,6.6,7.1,7.6,8.1,0
14/10/2016 00:00,1476396000,544256.2425,51519.95808,82129.16994,13068.43121,226908.9205,,14/10/2016,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,0
15/10/2016 00:00,1476482400,454510.8876,35295.12856,50439.55905,12449.71433,202285.8729,,15/10/2016,1.8,2.3,2.8,3.3,3.8,4.3,4.8,5.3,5.8,6.3,6.8,7.3,7.8,0
16/10/2016 00:00,1476568800,460373.5179,33479.80694,51501.11391,13128.10441,203504.4625,,16/10/2016,1.8,2.3,2.8,3.3,3.8,4.3,4.8,5.3,5.8,6.3,6.8,7.3,7.8,0
17/10/2016 00:00,1476655200,590607.6638,53655.63056,107663.019,11937.78107,236513.1653,,17/10/2016,1.8,2.3,2.8,3.3,3.8,4.3,4.8,5.3,5.8,6.3,6.8,7.3,7.8,0
18/10/2016 00:00,1476741600,585163.7927,55766.17749,95571.34384,12704.11061,233196.5915,,18/10/2016,1.8,2.3,2.8,3.3,3.8,4.3,4.8,5.3,5.8,6.3,6.8,7.3,7.8,0
19/10/2016 00:00,1476828000,569931.4228,63467.16123,76632.95398,13241.16943,227053.3924,,19/10/2016,1.9,2.4,2.9,3.4,3.9,4.4,4.9,5.4,5.9,6.4,6.9,7.4,7.9,0
20/10/2016 00:00,1476914400,588225.9702,77581.44382,85112.83003,11271.95376,222731.7963,,20/10/2016,1.8,2.3,2.8,3.3,3.8,4.3,4.8,5.3,5.8,6.3,6.8,7.3,7.8,0
21/10/2016 00:00,1477000800,567026.28,68209.61043,66362.88187,13486.14362,220451.6519,,21/10/2016,2.1,2.6,3.1,3.6,4.1,4.6,5.1,5.6,6.1,6.6,7.1,7.6,8.1,2
22/10/2016 00:00,1477087200,460321.173,49811.42009,38731.04871,11890.67065,204233.1037,,22/10/2016,2.6,3.1,3.6,4.1,4.6,5.1,5.6,6.1,6.6,7.1,7.6,8.1,8.6,0
23/10/2016 00:00,1477173600,465895.9063,62405.60638,35615.47943,12207.88082,199653.9707,,23/10/2016,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,0
24/10/2016 00:00,1477260000,593591.3239,51984.78091,110188.1376,13630.61558,229565.9483,,24/10/2016,2.9,3.4,3.9,4.4,4.9,5.4,5.9,6.4,6.9,7.4,7.9,8.4,8.9,0
25/10/2016 00:00,1477346400,557368.6434,40929.53509,96959.53095,12675.84435,234138.8,,25/10/2016,3.2,3.7,4.2,4.7,5.2,5.7,6.2,6.7,7.2,7.7,8.2,8.7,9.2,0
26/10/2016 00:00,1477432800,576396.0196,58975.96762,102625.3444,12474.83989,229000.6232,,26/10/2016,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,0
27/10/2016 00:00,1477519200,593722.1861,52286.28762,122593.8822,12556.49795,216067.2419,,27/10/2016,1.7,1.9,2.3,2.8,3.3,3.8,4.3,4.8,5.3,5.8,6.3,6.8,7.3,0
28/10/2016 00:00,1477605600,593355.7717,60640.53588,118793.6414,12569.06073,212819.7634,,28/10/2016,0.6,0.9,1.3,1.8,2.3,2.8,3.3,3.8,4.3,4.8,5.3,5.8,6.3,0
29/10/2016 00:00,1477692000,430746.2966,39641.85021,43128.02148,13432.75181,178630.1594,,29/10/2016,1.8,2.3,2.8,3.3,3.8,4.3,4.8,5.3,5.8,6.3,6.8,7.3,7.8,0
30/10/2016 00:00,1477778400,443361.4209,47612.9337,52047.59481,13932.12229,181563.5684,,30/10/2016,3,3.5,4.1,4.6,5.1,5.6,6.1,6.7,7.2,7.7,8.2,8.7,9.3,0
30/10/2016 23:00,1477864800,585085.2753,54327.73926,97223.34932,13121.82302,225231.7894,,31/10/2016,2.1,2.6,3.1,3.6,4.1,4.6,5.1,5.6,6.1,6.6,7.1,7.6,8.1,0
31/10/2016 23:00,1477951200,583122.3411,56004.8703,96073.85501,12870.56743,215527.0424,,01/11/2016,1.9,2.4,2.9,3.4,3.9,4.4,4.9,5.4,5.9,6.4,6.9,7.4,7.9,0
01/11/2016 23:00,1478037600,589691.6278,62047.56716,112028.5848,12396.32251,225093.5988,,02/11/2016,5.7,6.2,6.7,7.2,7.7,8.2,8.7,9.2,9.7,10.2,10.7,11.2,11.7,0
02/11/2016 23:00,1478124000,626018.998,46130.52574,126010.9582,12989.91384,235803.3682,,03/11/2016,6.9,7.4,7.9,8.4,8.9,9.4,9.9,10.4,10.9,11.4,11.9,12.4,12.9,0
03/11/2016 23:00,1478210400,601102.819,51011.16551,111400.4458,12047.70539,230558.4079,,04/11/2016,6.4,6.9,7.4,7.9,8.4,8.9,9.4,9.9,10.4,10.9,11.4,11.9,12.4,0
04/11/2016 23:00,1478296800,495392.2653,34949.65213,72656.83432,12443.43294,205062.2472,,05/11/2016,6.4,6.9,7.4,7.9,8.4,8.9,9.4,9.9,10.4,10.9,11.4,11.9,12.4,0
05/11/2016 23:00,1478383200,479688.7912,38592.85813,81846.50741,11824.71605,197957.9955,,06/11/2016,6.2,6.7,7.2,7.7,8.2,8.7,9.2,9.7,10.2,10.7,11.2,11.7,12.2,0
